Region;Site;Unit;Batch;Species;Start Fish Density;End Fish Density;Hatchery;Lot Quality;Origin Year;Origin Month;From;To;Start Av. Wt.;End Av.Wt.;Model End Av. Wt. Act. Feed;Av. Wt. Deviation (%);Av. Wt. Before Sampl.;Model End Av. Wt. Sugg. Feed;Actual Feed;Feed Category;Supplier;Period Feed Qty;Suggested Feed Qty;Feed Deviation (%);Opening Fish No;Opening Biomass;Closing Fish No;Closing Biomass;Harvest Biomass;Transfer - (Kg);Transfer + (Kg);Biomass Produced;Biomass Produced Before Sampl.;Econ. FCR Period;Econ FCR Period Before Sampl.;Mortality No;Model Mortality No;Mortality Deviation (%);SFR Period (%);SFR Period (%) Before Sampl.;SGR Period (%);Max Feed Qty;Food Price;Current Grading;Feeding Policy;Group Tag;Vaccinated;Feeder;Feeding Rate (Kg / Hour);Fastings No;Avg. Temp.;Avg. Oxygene;Transfer - (No);Transfer + (No);Harvest (No);Sampling (No);LTD Mortality No;LTD Mortality %;LTD Econ. FCR;Period Day Degrees;Start Av. Weight Category;End Av. Weight Category;Experimental;Final Harvest;Start Av Weight BioCat;End Av Weight BioCat;BATCH.START.DATE;AGE
Aveiro;AQUACRIA;N14A;SE1210L;Sole;35.19;27.25;Safiestela;;2014;March;1/12/2014;19/12/2014;244;248.11;255.89;-3.04;249.24;244;LE-3;ELITE;Skretting;60.5;0;0;3923;957.212;2987;741.10457;0;228.5;0;12.39257;15.76788;4.881957495;3.83691403;15;0;0;-6.94;-5.36;0.09;60.5;0.018;120-180;Feed Type 2015;;Unchecked;;0;0;18.85;0;1;0;0;2;307.11;7.288766741;1.152377737;361;200-300;200-300;;;200-300;200-300;13/11/2013;396
Aveiro;AQUACRIA;N14A;SE1210L;Sole;27.25;27.97;Safiestela;;2014;March;19/12/2014;5/1/2015;248.11;255;258.88;-1.5;256.25;248.11;LE-3;ELITE;Skretting;42.1;0;0;2987;741.10457;2983;760.665;0;228.5;0;248.06043;251.78918;0.16971671;0.167203372;5;0;0;0.03;0.03;0.16;42.1;0.018;120-180;Feed Type 2015;;Unchecked;;0;0;18.59;0;1;0;0;2;239.75;7.443964567;1.181661883;345;200-300;200-300;;;200-300;200-300;13/11/2013;412
Aveiro;AQUACRIA;N14A;SE1210L;Sole;27.97;32.39;Safiestela;;2014;March;5/1/2015;28/1/2015;255;296;270.57;9.4;270.08;255;LE-3;ELITE;Skretting;60.8;0;0;2983;760.665;2976;880.896;0;0;0;120.231;43.09308;0.505693207;1.410899383;8;0;0;0.32;0.34;0.65;60.8;0.018;120-180;Feed Type 2015;;Unchecked;;0;0;18.67;0;0;0;0;2;246.75;7.661306598;1.077539745;456;200-300;200-300;;;200-300;200-300;13/11/2013;435
Aveiro;AQUACRIA;S35A;SE1304L;Sole;;;Safiestela;;2014;September;16/10/2014;28/10/2014;98;112;105.23;6.43;112.32;98;LE-2;ELITE;Skretting;115;0;0;11419;1119.062;18064;2023.168;0;0;756.57416;147.53184;153.31232;0.779492752;0.750102797;34;0;0;3.85;3.72;1.11;93.3;0;70-155;Feed Type 2015;;Unchecked;;0;0;21.25;0;0;5;0;1;221.11;1.248919036;1.272688824;271;SUB 140;SUB 140;;;50-100;100-150;31/3/2014;208
Aveiro;AQUACRIA;S35A;SE1304L;Sole;;27.68;Safiestela;;2014;September;28/10/2014;1/12/2014;112;127;126.91;0.07;121.84;112;LE-2;ELITE;Skretting;298.8;0;0;18064;2023.168;19183;2436.241;0;0;198.4;214.673;115.68872;1.391884401;2.58279286;123;0;0;0.76;1.1;0.37;328.9;0;70-155;Feed Type 2015;;Unchecked;;0;0;19.98;0;0;1;0;2;369.33;1.946779693;1.299491849;632;SUB 140;SUB 140;;;100-150;100-150;31/3/2014;241
Aveiro;AQUACRIA;S35A;SE1304L;Sole;27.68;32.5;Safiestela;;2014;September;1/12/2014;5/1/2015;127;150;143.76;4.34;138.02;127;LE-2;ELITE;Skretting;346.1;0;0;19183;2436.241;19068;2860.2;0;0;0;423.959;195.52436;0.816352525;1.770111919;119;0;0;0.37;0.39;0.48;315.9;0;70-155;Feed Type 2015;;Unchecked;;0;0;18.72;0;0;0;0;2;484.33;2.552957542;1.182959547;686;SUB 140;140-200;;;100-150;150-200;31/3/2014;275
Aveiro;AQUACRIA;S35A;SE1304L;Sole;32.5;25.39;Safiestela;;2014;September;5/1/2015;28/1/2015;150;157;162.12;-3.16;161.63;150;LE-2;ELITE;Skretting;219.9;0;0;19068;2860.2;14229;2233.953;0;711.83;0;85.583;151.46327;2.569435519;1.451837135;224;0;0;-2.76;-1.38;0.2;190.5;0;70-155;Feed Type 2015;;Unchecked;;0;0;18.67;0;2;0;0;2;557.97;3.88894852;1.25584487;456;140-200;140-200;;;150-200;150-200;31/3/2014;298
Aveiro;AQUACRIA;N51A;SE1304L;Sole;;;Safiestela;;2014;September;10/9/2014;29/9/2014;71.33;81;81.24;-0.3;79.15;71.33;LE-2;ELITE;Skretting;126.5;0;0;12382;883.20806;12373;1002.213;0;0;0;119.00494;96.11489;1.062981083;1.316133223;9;0;0;0.71;0.72;0.67;111.5;0;;Feed Type 2015;;Unchecked;;0;0;20.42;0;0;1;0;1;9;0.072686157;1.062909094;391;SUB 140;SUB 140;;;50-100;50-100;31/3/2014;179
Aveiro;AQUACRIA;N62A;SE1308L;Sole;;;Safiestela;;2014;July;7/7/2014;31/7/2014;54.1;60;61.57;-2.55;56.72;54.1;LE-2;ELITE;Skretting;168.4;0;0;16917;915.2097;21469;1288.14;0;0;167.992;204.9383;134.51998;0.82171073;1.251858646;13;0;0;1.17;1.49;0.43;168.4;0.851;;Feed Type 2015;;Unchecked;;0;0;23.26;0;0;1;0;1;13;0.060515781;0.821703913;501;SUB 140;SUB 140;;;50-100;50-100;7/7/2014;23
Aveiro;AQUACRIA;N62A;SE1308L;Sole;;;Safiestela;;2014;July;31/7/2014;26/8/2014;60;74;69.89;5.88;69.68;60;LE-2;ELITE;Skretting;222.9;0;0;21469;1288.14;21443;1586.782;0;0;0;298.642;206.00824;0.746378607;1.081995555;26;0;0;0.6;0.62;0.81;197.6;0;;Feed Type 2015;;Unchecked;;0;0;20.34;0;0;0;0;2;39;0.181547342;0.871357594;428;SUB 140;SUB 140;;;50-100;50-100;7/7/2014;49
Aveiro;AQUACRIA;N62A;SE1308L;Sole;;;Safiestela;;2014;July;26/8/2014;29/9/2014;74;97;91.86;5.6;91.75;74;LE-2;ELITE;Skretting;405.4;0;0;21443;1586.782;22330;2166.01;0;0;169.096;410.132;292.8995;0.988462251;1.384092496;34;0;0;0.9;1.04;0.8;374.3;0;;Feed Type 2015;;Unchecked;;0;0;20.48;0;0;1;0;2;71;0.316950136;0.912623697;695;SUB 140;SUB 140;;;50-100;50-100;7/7/2014;82
Aveiro;AQUACRIA;N62A;SE1308L;Sole;;;Safiestela;;2014;July;29/9/2014;28/10/2014;97;118;112.54;4.85;108.37;97;LE-2;ELITE;Skretting;364.1;0;0;22330;2166.01;22295;2630.81;0;0;0;464.8;250.09915;0.783347676;1.455822621;35;0;0;0.53;0.55;0.68;349.9;0;;Feed Type 2015;;Unchecked;;0;0;20.85;0;0;0;0;2;106;0.473193161;0.868883859;602;SUB 140;SUB 140;;;50-100;100-150;7/7/2014;111
Aveiro;AQUACRIA;T05A;SE1304L;Sole;;;Safiestela;;2014;April;30/7/2014;31/7/2014;95.35;95;97.18;-2.24;96.77;95.35;LE-3;ELITE;Skretting;0.5;0;0;260;24.791;260;24.7;0;0;0;-0.091;0.3692;-5.494505495;1.354279523;0;0;0;2.02;2;-0.37;0.5;0.268;80-90;Feed Type 2015;;Unchecked;;0;0;20.38;0;0;1;0;1;3.87;1.466631296;1.264988897;42;SUB 140;SUB 140;;;50-100;50-100;31/3/2014;120
Aveiro;AQUACRIA;T05A;SE1304L;Sole;;;Safiestela;;2014;April;31/7/2014;13/8/2014;95;93.8;100.13;-6.32;96.4;95;LE-3;ELITE;Skretting;1.4;0;0;260;24.7;260;24.388;0;0;0;-0.312;0.364;-4.487179487;3.846153846;0;0;0;0.44;0.43;-0.1;1.7;0.104;80-90;Feed Type 2015;;Unchecked;;0;0;20.84;0;0;0;0;2;3.87;1.466631296;1.40854675;228;SUB 140;SUB 140;;;50-100;50-100;31/3/2014;133
Aveiro;AQUACRIA;T05A;SE1304L;Sole;;;Safiestela;;2014;April;13/8/2014;29/9/2014;93.8;121;123.07;-1.68;116.77;93.8;LE-3;ELITE;Skretting;8.01;0;0;260;24.388;260;31.46;0;0;0;7.072;5.9722;1.132635747;1.341214293;0;0;0;0.61;0.63;0.54;8.63;0.033;80-90;Feed Type 2015;;Unchecked;;0;0;20.34;0;0;0;0;2;3.87;1.466631296;1.337937839;895;SUB 140;SUB 140;;;50-100;100-150;31/3/2014;179
Aveiro;AQUACRIA;T05A;SE1304L;Sole;;;Safiestela;;2014;April;29/9/2014;21/10/2014;121;156.75;144.15;8.74;137.83;121;LE-3;ELITE;Skretting;6.5;0;0;260;31.46;260;40.755;0;0;0;9.295;4.3758;0.699300699;1.485442662;0;0;0;0.82;0.88;1.18;6.79;0.02;80-90;Feed Type 2015;;Unchecked;;0;0;20.78;0;0;0;0;2;3.87;1.466631296;1.137831896;456;SUB 140;140-200;;;100-150;150-200;31/3/2014;201
Aveiro;AQUACRIA;T02A;SE1304L;Sole;;;Safiestela;;2014;April;30/7/2014;31/7/2014;95.35;95;97.18;-2.24;96.77;95.35;LE-3;ELITE;Skretting;0.5;0;0;260;24.791;260;24.7;0;0;0;-0.091;0.3692;-5.494505495;1.354279523;0;0;0;2.02;2;-0.37;0.5;0.268;80-90;Feed Type 2015;;Unchecked;;0;0;20.38;0;0;2;0;1;3.86;1.462896991;1.264248705;42;SUB 140;SUB 140;;;50-100;50-100;31/3/2014;120
Aveiro;AQUACRIA;T02A;SE1304L;Sole;;;Safiestela;;2014;April;31/7/2014;13/8/2014;95;94.06;100.13;-6.06;96.4;95;LE-3;ELITE;Skretting;1.4;0;0;260;24.7;260;24.4556;0;0;0;-0.2444;0.364;-5.728314239;3.846153846;0;0;0;0.44;0.43;-0.08;1.7;0.104;80-90;Feed Type 2015;;Unchecked;;0;0;20.84;0;0;0;0;2;3.86;1.462896991;1.400615125;228;SUB 140;SUB 140;;;50-100;50-100;31/3/2014;133
Aveiro;AQUACRIA;T02A;SE1304L;Sole;;;Safiestela;;2014;April;13/8/2014;29/9/2014;94.06;116;122.82;-5.55;116.7;94.06;LE-3;ELITE;Skretting;7.86;0;0;260;24.4556;259;30.044;0;0;0;5.5884;5.7697;1.406484861;1.3622892;1;0;0;0.62;0.61;0.45;8.48;0.033;80-90;Feed Type 2015;;Unchecked;;0;0;20.34;0;0;0;0;2;4.86;1.841885849;1.429935292;895;SUB 140;SUB 140;;;50-100;100-150;31/3/2014;179
Aveiro;AQUACRIA;T02A;SE1304L;Sole;;;Safiestela;;2014;April;29/9/2014;21/10/2014;116;153.82;142.28;8.11;135.17;116;LE-3;ELITE;Skretting;7.32;0;0;259;30.044;259;39.83938;0;0;0;9.79538;4.96503;0.74729107;1.474311333;0;0;0;0.96;1.02;1.28;7.61;0.02;80-90;Feed Type 2015;;Unchecked;;0;0;20.78;0;0;0;0;2;4.86;1.841885849;1.197233588;456;SUB 140;140-200;;;100-150;150-200;31/3/2014;201
Aveiro;AQUACRIA;S34A;SE1304L;Sole;;;Safiestela;;2014;April;23/7/2014;31/7/2014;122.27;122;126.45;-3.52;125.34;122.27;LE-3;ELITE;Skretting;45.2;0;0;10005;1223.31135;10002;1220.244;0;0;0;-3.06735;30.33933;-14.7358469;1.489815365;9;0;0;0.46;0.46;-0.03;45.2;0.268;110-140;Feed Type 2015;;Unchecked;;0;0;27.88;0;0;1;0;1;116.29;1.149304873;0.86124622;189;SUB 140;SUB 140;;;100-150;100-150;31/3/2014;120
Aveiro;AQUACRIA;S34A;SE1304L;Sole;;;Safiestela;;2014;April;31/7/2014;26/8/2014;122;145;137.96;5.1;136.37;122;LE-3;ELITE;Skretting;172.3;0;0;10002;1220.244;9985;1447.825;0;0;0;227.581;141.41045;0.757093079;1.218438948;17;0;0;0.5;0.51;0.66;221.1;0.104;110-140;Feed Type 2015;;Unchecked;;0;0;20.34;0;0;0;0;2;133.29;1.317317452;0.880789736;428;SUB 140;140-200;;;100-150;100-150;31/3/2014;146
Aveiro;AQUACRIA;S34A;SE1304L;Sole;;;Safiestela;;2014;April;26/8/2014;29/9/2014;145;184;172.93;6.4;164.83;145;LE-3;ELITE;Skretting;312.8;0;0;9985;1447.825;9949;1830.616;0;0;0;382.791;192.06867;0.817156098;1.628584193;36;0;0;0.56;0.6;0.7;312.8;0.033;110-140;Feed Type 2015;;Unchecked;;0;0;20.48;0;0;0;0;2;169.29;1.673108796;0.855703803;695;140-200;140-200;;;100-150;150-200;31/3/2014;179
Aveiro;AQUACRIA;N14C;SE1304L;Sole;;;Safiestela;;2014;April;5/9/2014;10/9/2014;119.8;123.59;121.51;1.71;121.07;119.8;LE-3;ELITE;Skretting;8.3;0;0;4525;542.095;4521;558.75039;0;0;0;16.65539;5.26247;0.498337175;1.577206141;4;0;0;0.3;0.3;0.62;8.3;0.104;80-90;Feed Type 2015;;Unchecked;;0;0;20.69;0;0;1;0;1;63.91;1.393920491;1.170903982;102;SUB 140;SUB 140;;;100-150;100-150;31/3/2014;160
Aveiro;AQUACRIA;N14C;SE1304L;Sole;;;Safiestela;;2014;April;10/9/2014;29/9/2014;123.59;143;139.16;2.76;134.5;123.59;LE-2;ELITE;Skretting;75.9;0;0;4521;558.75039;4506;644.358;0;0;0;85.60761;47.30661;0.886603422;1.60442695;15;0;0;0.67;0.69;0.77;60.1;0;80-90;Feed Type 2015;;Unchecked;;0;0;20.42;0;0;0;0;2;78.91;1.721080676;1.110586378;411;SUB 140;140-200;;;100-150;100-150;31/3/2014;179
Aveiro;AQUACRIA;N14C;SE1304L;Sole;;;Safiestela;;2014;April;29/9/2014;28/10/2014;143;175;166.77;4.93;160.44;143;LE-2;ELITE;Skretting;119.6;0;0;4506;644.358;4493;786.275;0;0;0;141.917;76.49892;0.842746112;1.563420765;13;0;0;0.58;0.6;0.7;71.3;0;80-90;Feed Type 2015;;Unchecked;;0;0;20.85;0;0;0;0;2;91.91;2.004619502;1.045421252;602;140-200;140-200;;;100-150;150-200;31/3/2014;208
Aveiro;AQUACRIA;N14C;SE1304L;Sole;;34.38;Safiestela;;2014;April;28/10/2014;1/12/2014;175;209;199.77;4.62;185.79;175;LE-3;ELITE;Skretting;129.3;0;0;4493;786.275;4474;935.066;0;0;0;148.791;44.94946;0.869004174;2.876564034;20;0;0;0.44;0.47;0.52;142.3;0.018;80-90;Feed Type 2015;;Unchecked;;0;0;19.98;0;0;0;0;2;110.91;2.419022402;1.021623371;632;140-200;200-300;;;150-200;200-300;31/3/2014;241
Aveiro;AQUACRIA;N14C;SE1304L;Sole;34.38;24.24;Safiestela;;2014;April;1/12/2014;19/12/2014;209;203.25;220.65;-7.89;213.98;209;LE-3;ELITE;Skretting;62.9;0;0;4474;935.066;3244;659.343;0;245.52;0;-30.203;4.60512;-2.082574579;13.65871031;22;0;0;4.04;-22.61;-0.15;62.9;0.018;80-90;Feed Type 2015;;Unchecked;;0;0;18.85;0;1;0;0;2;131.91;2.87704666;1.150433331;361;200-300;200-300;;;200-300;200-300;31/3/2014;259
Aveiro;AQUACRIA;N14C;SE1304L;Sole;24.24;27.28;Safiestela;;2014;April;19/12/2014;5/1/2015;203.25;229;214.9;6.56;212.31;203.25;LE-3;ELITE;Skretting;45;0;0;3244;659.343;3240;741.96;0;245.52;0;328.137;274.0614;0.137137842;0.164196782;5;0;0;0.1;0.04;0.7;45;0.018;80-90;Feed Type 2015;;Unchecked;;0;0;18.59;0;1;0;0;2;101.12;3.026530026;1.066271269;345;200-300;200-300;;;200-300;200-300;31/3/2014;275
Aveiro;AQUACRIA;N14C;SE1304L;Sole;27.28;30.25;Safiestela;;2014;April;5/1/2015;28/1/2015;229;254;244.48;3.89;244.03;229;LE-3;ELITE;Skretting;61.7;0;0;3240;741.96;3239;822.706;0;0;0;80.746;48.45317;0.764124539;1.273394496;1;0;0;0.34;0.35;0.45;61.7;0.018;80-90;Feed Type 2015;;Unchecked;;0;0;18.67;0;0;0;0;2;102.12;3.056460109;1.027468345;456;200-300;200-300;;;200-300;200-300;31/3/2014;298
Aveiro;AQUACRIA;S34A;SE1304L;Sole;;;Safiestela;;2014;April;14/10/2014;28/10/2014;118.54;115;125.17;-8.12;114.44;118.54;LE-2;ELITE;Skretting;149.6;0;0;3506;415.60124;17945;2063.675;0;676.19;2215.08;109.18376;99.13456;1.370167138;1.509060009;35;0;0;15.68;17.22;-0.22;112.5;0;70-155;Feed Type 2015;;Unchecked;;0;0;21.14;0;2;2;0;1;278.61;1.553612773;1.105086268;271;SUB 140;SUB 140;;;100-150;100-150;31/3/2014;208
Aveiro;AQUACRIA;S34A;SE1304L;Sole;;30.59;Safiestela;;2014;April;28/10/2014;1/12/2014;115;143;134.02;6.7;125.37;115;LE-2;ELITE;Skretting;378.5;0;0;17945;2063.675;18827;2692.261;0;0;145.92;482.666;150.74599;0.784186166;2.510846225;31;0;0;0.61;0.99;0.64;417.3;0;70-155;Feed Type 2015;;Unchecked;;0;0;19.98;0;0;1;0;2;330.57;1.743880566;1.057884251;632;SUB 140;140-200;;;100-150;100-150;31/3/2014;241
Aveiro;AQUACRIA;S34A;SE1304L;Sole;30.59;33.46;Safiestela;;2014;April;1/12/2014;5/1/2015;143;157;161.4;-2.73;154.36;143;LE-2;ELITE;Skretting;386;0;0;18827;2692.261;18755;2944.535;0;0;0;252.274;202.7608;1.530082371;1.903721035;72;0;0;0.39;0.39;0.27;229.3;0;70-155;Feed Type 2015;;Unchecked;;0;0;18.72;0;0;0;0;2;402.57;2.123707533;1.104017437;686;140-200;140-200;;;100-150;150-200;31/3/2014;275
Aveiro;AQUACRIA;S34A;SE1304L;Sole;33.46;27.02;Safiestela;;2014;April;5/1/2015;28/1/2015;157;167;169.21;-1.31;168.7;157;LE-2;ELITE;Skretting;218.4;0;0;18755;2944.535;14237;2377.579;0;707.97;0;141.014;165.2169;1.54878239;1.321898668;115;0;0;-1.44;-1.17;0.27;189.6;0;70-155;Feed Type 2015;;Unchecked;;0;0;18.67;0;2;0;0;2;409.41;2.825015474;1.129931631;456;140-200;140-200;;;150-200;150-200;31/3/2014;298
Aveiro;AQUACRIA;N25A;SE1304L;Sole;;;Safiestela;;2014;April;1/4/2014;26/4/2014;64.9;67;64.9;3.24;66.96;0;LE-2;ELITE;Skretting;0;0;0;7521;488.1129;7506;502.902;0;0;0;14.7891;14.48886;0;0;15;0;0;0;0;0.13;84.2;1.683;;Feed Type 2015;;Unchecked;;0;0;0;0;0;1;0;1;15;0.199441564;4.438119334;0;SUB 140;SUB 140;;;50-100;50-100;31/3/2014;26
Aveiro;AQUACRIA;N25A;SE1304L;Sole;;;Safiestela;;2014;April;24/6/2014;31/7/2014;98;136;121.24;12.17;119.6;98;LE-3;ELITE;Skretting;364.4;0;0;18169;1780.562;12350;1679.6;0;704.15;0;603.188;400.648;0.604123424;0.909526567;80;0;0;-0.1;-0.46;0.89;500.2;0.268;;Feed Type 2015;;Unchecked;;0;0;22.97;0;12;0;0;2;148.62;1.189091276;1.077131228;605;SUB 140;SUB 140;;;50-100;100-150;31/3/2014;120
Aveiro;AQUACRIA;N25A;SE1304L;Sole;;;Safiestela;;2014;April;31/7/2014;26/8/2014;136;155;156.04;-0.67;153.53;136;LE-3;ELITE;Skretting;271.2;0;0;12350;1679.6;12260;1900.3;0;0;0;220.7;202.6778;1.228817399;1.338084388;90;0;0;0.58;0.59;0.5;337.4;0.104;;Feed Type 2015;;Unchecked;;0;0;20.34;0;0;0;0;2;238.62;1.909170772;1.155584653;428;SUB 140;140-200;;;100-150;150-200;31/3/2014;146
Aveiro;AQUACRIA;N25A;SE1304L;Sole;;;Safiestela;;2014;April;26/8/2014;29/9/2014;155;192;179.75;6.82;172.59;155;LE-3;ELITE;Skretting;343;0;0;12260;1900.3;12215;2345.28;0;0;0;444.98;207.88685;0.770821161;1.649936011;45;0;0;0.48;0.5;0.63;343;0.033;;Feed Type 2015;;Unchecked;;0;0;20.48;0;0;0;0;2;283.62;2.269210521;1.039679487;716;140-200;140-200;;;150-200;150-200;31/3/2014;179
Aveiro;AQUACRIA;N12C;SE1304L;Sole;;;Safiestela;;2014;April;5/9/2014;10/9/2014;120;123.13;121.75;1.13;121.3;120;LE-3;ELITE;Skretting;8.1;0;0;4300;516;4296;528.96648;0;0;0;12.96648;5.1048;0.624687656;1.58674189;4;0;0;0.31;0.31;0.51;8.1;0.104;80-90;Feed Type 2015;;Unchecked;;0;0;20.69;0;0;1;0;1;60.93;1.398461761;1.178569945;123;SUB 140;SUB 140;;;100-150;100-150;31/3/2014;160
Aveiro;AQUACRIA;N12C;SE1304L;Sole;;;Safiestela;;2014;April;10/9/2014;29/9/2014;123.13;139;135.55;2.55;131.75;123.13;LE-2;ELITE;Skretting;57.6;0;0;4296;528.96648;4291;596.449;0;0;0;67.48252;36.37277;0.853554372;1.583602239;5;0;0;0.54;0.55;0.64;46;0;80-90;Feed Type 2015;;Unchecked;;0;0;20.42;0;0;0;0;2;65.93;1.513221466;1.118335501;411;SUB 140;SUB 140;;;100-150;100-150;31/3/2014;179
Aveiro;AQUACRIA;N12C;SE1304L;Sole;;;Safiestela;;2014;April;29/9/2014;28/10/2014;139;165;160.89;2.55;155.04;139;LE-2;ELITE;Skretting;104.1;0;0;4291;596.449;4287;707.355;0;0;0;110.906;68.20748;0.938632716;1.526225569;4;0;0;0.55;0.57;0.59;63.3;0;80-90;Feed Type 2015;;Unchecked;;0;0;20.85;0;0;0;0;2;69.93;1.605029229;1.078984664;602;SUB 140;140-200;;;100-150;150-200;31/3/2014;208
Aveiro;AQUACRIA;N12C;SE1304L;Sole;;31.17;Safiestela;;2014;April;28/10/2014;1/12/2014;165;188;186.53;0.79;174.31;165;LE-3;ELITE;Skretting;105.6;0;0;4287;707.355;4278;804.264;0;0;0;96.909;38.34318;1.089682073;2.754075171;9;0;0;0.41;0.43;0.38;116.4;0.018;80-90;Feed Type 2015;;Unchecked;;0;0;19.98;0;0;0;0;2;78.93;1.811596698;1.093014542;632;140-200;140-200;;;150-200;150-200;31/3/2014;241
Aveiro;AQUACRIA;N12C;SE1304L;Sole;31.17;22.93;Safiestela;;2014;April;1/12/2014;19/12/2014;188;195.6;200.11;-2.25;193.54;188;LE-3;ELITE;Skretting;59.9;0;0;4278;804.264;3025;591.69;0;243.52;0;30.946;24.7145;1.935629807;2.423678407;8;0;0;-3.3;-4.28;0.22;59.9;0.018;80-90;Feed Type 2015;;Unchecked;;0;0;18.85;0;1;0;0;2;84.93;1.949308343;1.12809689;361;140-200;140-200;;;150-200;150-200;31/3/2014;259
Aveiro;AQUACRIA;N12C;SE1304L;Sole;22.93;25.87;Safiestela;;2014;April;19/12/2014;5/1/2015;195.6;221;207.5;6.51;204.77;195.6;LE-3;ELITE;Skretting;42.1;0;0;3025;591.69;3020;667.42;0;243.52;0;319.25;270.2354;0.131871574;0.1557901;7;0;0;0.09;0.04;0.72;42.1;0.018;80-90;Feed Type 2015;;Unchecked;;0;0;18.59;0;1;0;0;2;67.17;2.175779112;1.046946226;345;140-200;200-300;;;150-200;200-300;31/3/2014;275
Aveiro;AQUACRIA;N12C;SE1304L;Sole;25.87;28.14;Safiestela;;2014;April;5/1/2015;28/1/2015;221;240.7;236.14;1.93;235.7;221;LE-3;ELITE;Skretting;56.2;0;0;3020;667.42;3016;725.9512;0;0;0;58.5312;43.4512;0.960171669;1.293405015;6;0;0;0.35;0.35;0.37;56.2;0.018;80-90;Feed Type 2015;;Unchecked;;0;0;18.67;0;0;0;0;2;71.17;2.305347616;1.035572285;456;200-300;200-300;;;200-300;200-300;31/3/2014;298
Aveiro;AQUACRIA;T06A;SE1304L;Sole;;;Safiestela;;2014;April;30/7/2014;31/7/2014;95.35;95;97.18;-2.24;96.77;95.35;LE-3;ELITE;Skretting;0.5;0;0;260;24.791;260;24.7;0;0;0;-0.091;0.3692;-5.494505495;1.354279523;0;0;0;2.02;2;-0.37;0.5;0.268;80-90;Feed Type 2015;;Unchecked;;0;0;20.38;0;0;1;0;1;3.87;1.466631296;1.264988897;42;SUB 140;SUB 140;;;50-100;50-100;31/3/2014;120
Aveiro;AQUACRIA;T06A;SE1304L;Sole;;;Safiestela;;2014;April;31/7/2014;13/8/2014;95;92.52;100.13;-7.6;96.4;95;LE-3;ELITE;Skretting;1.4;0;0;260;24.7;260;24.0552;0;0;0;-0.6448;0.364;-2.171215881;3.846153846;0;0;0;0.44;0.43;-0.2;1.7;0.104;80-90;Feed Type 2015;;Unchecked;;0;0;20.84;0;0;0;0;2;3.87;1.466631296;1.444983366;228;SUB 140;SUB 140;;;50-100;50-100;31/3/2014;133
Aveiro;AQUACRIA;T06A;SE1304L;Sole;;;Safiestela;;2014;April;13/8/2014;29/9/2014;92.52;117;121.51;-3.71;115.33;92.52;LE-3;ELITE;Skretting;7.87;0;0;260;24.0552;258;30.186;0;0;0;6.1308;5.69994;1.283682391;1.380716288;2;0;0;0.62;0.62;0.5;8.49;0.033;80-90;Feed Type 2015;;Unchecked;;0;0;20.34;0;0;0;0;2;5.87;2.224580286;1.42029901;895;SUB 140;SUB 140;;;50-100;100-150;31/3/2014;179
Aveiro;AQUACRIA;T06A;SE1304L;Sole;;;Safiestela;;2014;April;29/9/2014;21/10/2014;117;142.93;138.02;3.56;132.23;117;LE-3;ELITE;Skretting;5.83;0;0;258;30.186;258;36.87594;0;0;0;6.68994;3.92934;0.871457741;1.483709732;0;0;0;0.79;0.83;0.91;6.07;0.02;80-90;Feed Type 2015;;Unchecked;;0;0;20.78;0;0;0;0;2;5.87;2.224580286;1.276573877;456;SUB 140;140-200;;;100-150;100-150;31/3/2014;201
Aveiro;AQUACRIA;T01A;SE1304L;Sole;;;Safiestela;;2014;April;30/7/2014;31/7/2014;95.35;95;97.18;-2.24;96.77;95.35;LE-3;ELITE;Skretting;0.5;0;0;260;24.791;260;24.7;0;0;0;-0.091;0.3692;-5.494505495;1.354279523;0;0;0;2.02;2;-0.37;0.5;0.268;80-90;Feed Type 2015;;Unchecked;;0;0;20.38;0;0;1;0;1;3.87;1.466631296;1.264988897;42;SUB 140;SUB 140;;;50-100;50-100;31/3/2014;120
Aveiro;AQUACRIA;T01A;SE1304L;Sole;;;Safiestela;;2014;April;31/7/2014;13/8/2014;95;96.06;100.13;-4.06;96.4;95;LE-3;ELITE;Skretting;1.4;0;0;260;24.7;260;24.9756;0;0;0;0.2756;0.364;5.079825835;3.846153846;0;0;0;0.43;0.43;0.09;1.7;0.104;80-90;Feed Type 2015;;Unchecked;;0;0;20.84;0;0;0;0;2;3.87;1.466631296;1.348508589;228;SUB 140;SUB 140;;;50-100;50-100;31/3/2014;133
Aveiro;AQUACRIA;T01A;SE1304L;Sole;;;Safiestela;;2014;April;13/8/2014;29/9/2014;96.06;117;124.86;-6.3;118.58;96.06;LE-3;ELITE;Skretting;7.85;0;0;260;24.9756;258;30.186;0;0;0;5.2104;5.61804;1.50660218;1.397284462;2;0;0;0.61;0.6;0.42;8.47;0.033;80-90;Feed Type 2015;;Unchecked;;0;0;20.34;0;0;0;0;2;5.87;2.224580286;1.419246157;895;SUB 140;SUB 140;;;50-100;100-150;31/3/2014;179
