Region;Site;Unit;Batch;Species;Hatchery;Lot Quality;Origin Year;Origin Month;From;To;Start Av. Wt.;End Av.Wt.;Model End Av. Wt. Act. Feed;Av. Wt. Deviation (%);Av. Wt. Before Sampl.;Model End Av. Wt. Sugg. Feed;Actual Feed;Feed Category;Supplier;Period Feed Qty;Suggested Feed Qty;Feed Deviation (%);Opening Fish No;Opening Biomass;Closing Fish No;Closing Biomass;Harvest Biomass;Given Biomass;Taken Biomass;Biomass Produced;Biomass Produced Before Sampl.;FCR Period;FCR Before Sampl.;Mortality No;Model Mortality No;Mortality Deviation (%);SFR Period (%);SFR Period (%) Before Sampl.;SGR Period (%);Max Feed Qty;Food Price;Grading;Feeding Policy;Group Tag;Vaccinated;Feeder;Feeding Rate (Kg / Hour);Fastings No;Avg. Temp.;Avg. Oxygene;Transfer - (No);Transfer + (No);Harvest (No);Sampling (No);LTD Mortality No;LTD Mortality %;LTD Econ. FCR;Period Thermal Age;Experimental;Final Harvest
Aveiro;AQUACRIA;T01B;SE1304L;Sole;Safiestela;;2014;April;13/8/2014;29/9/2014;94.64;117;122.78;-4.71;116.75;94.64;LE-3;ELITE;Skretting;7.7;0;0;260;24.61;260;30.42;0;0;0;5.81;5.75;1.32;1.34;0;0;0;0.6;0.6;0.45;8.32;0.03;80-90;Feed Type 2015;;Unchecked;;0;0;20.34;0;0;0;0;2;3.87;1.47;1.39;895;;
Aveiro;AQUACRIA;T02A;SE1304L;Sole;Safiestela;;2014;April;13/8/2014;29/9/2014;94.06;116;122.82;-5.55;116.7;94.06;LE-3;ELITE;Skretting;7.86;0;0;260;24.46;259;30.04;0;0;0;5.59;5.77;1.41;1.36;1;0;0;0.62;0.61;0.45;8.48;0.03;80-90;Feed Type 2015;;Unchecked;;0;0;20.34;0;0;0;0;2;4.86;1.84;1.43;895;;
Aveiro;AQUACRIA;T02B;SE1304L;Sole;Safiestela;;2014;April;13/8/2014;29/9/2014;96.34;118;125.35;-5.86;119.03;96.34;LE-3;ELITE;Skretting;7.87;0;0;259;24.95;256;30.21;0;0;0;5.26;5.52;1.5;1.43;3;0;0;0.61;0.61;0.43;8.49;0.03;80-90;Feed Type 2015;;Unchecked;;0;0;20.34;0;0;0;0;2;7.87;2.98;1.42;895;;
Aveiro;AQUACRIA;T03A;SE1304L;Sole;Safiestela;;2014;April;13/8/2014;29/9/2014;93.92;112;123.15;-9.05;116.86;93.92;LE-3;ELITE;Skretting;8;0;0;260;24.42;260;29.12;0;0;0;4.7;5.96;1.7;1.34;0;0;0;0.64;0.62;0.37;8.62;0.03;80-90;Feed Type 2015;;Unchecked;;0;0;20.34;0;0;0;0;2;3.87;1.47;1.51;895;;
Aveiro;AQUACRIA;T03B;SE1304L;Sole;Safiestela;;2014;April;13/8/2014;29/9/2014;96.7;114;125.11;-8.88;118.9;96.7;LE-3;ELITE;Skretting;7.78;0;0;260;25.14;259;29.53;0;0;0;4.38;5.65;1.77;1.38;1;0;0;0.61;0.59;0.35;8.4;0.03;80-90;Feed Type 2015;;Unchecked;;0;0;20.34;0;0;0;0;2;4.87;1.85;1.47;895;;
Aveiro;AQUACRIA;T04A;SE1304L;Sole;Safiestela;;2014;April;13/8/2014;29/9/2014;91.1;120;118.05;1.65;112.52;91.1;LE-3;ELITE;Skretting;7.28;0;0;260;23.69;257;30.84;0;0;0;7.15;5.23;1.02;1.39;3;0;0;0.57;0.59;0.59;7.9;0.03;80-90;Feed Type 2015;;Unchecked;;0;0;20.34;0;0;0;0;2;6.87;2.6;1.34;895;;
Aveiro;AQUACRIA;T04B;SE1304L;Sole;Safiestela;;2014;April;13/8/2014;29/9/2014;94.92;121;123.78;-2.25;117.58;94.92;LE-3;ELITE;Skretting;7.88;0;0;260;24.68;259;31.34;0;0;0;6.66;5.77;1.18;1.36;1;0;0;0.6;0.61;0.52;8.5;0.03;80-90;Feed Type 2015;;Unchecked;;0;0;20.34;0;0;0;0;2;4.87;1.85;1.34;895;;
Aveiro;AQUACRIA;T05A;SE1304L;Sole;Safiestela;;2014;April;13/8/2014;29/9/2014;93.8;121;123.07;-1.68;116.77;93.8;LE-3;ELITE;Skretting;8.01;0;0;260;24.39;260;31.46;0;0;0;7.07;5.97;1.13;1.34;0;0;0;0.61;0.63;0.54;8.63;0.03;80-90;Feed Type 2015;;Unchecked;;0;0;20.34;0;0;0;0;2;3.87;1.47;1.34;895;;
Aveiro;AQUACRIA;T05B;SE1304L;Sole;Safiestela;;2014;April;13/8/2014;29/9/2014;91.96;107;121.44;-11.89;115.2;91.96;LE-3;ELITE;Skretting;8.01;0;0;259;23.82;259;27.71;0;0;0;3.9;6.02;2.06;1.33;0;0;0;0.66;0.64;0.32;8.63;0.03;80-90;Feed Type 2015;;Unchecked;;0;0;20.34;0;0;0;0;2;4.87;1.85;1.64;895;;
Aveiro;AQUACRIA;T06A;SE1304L;Sole;Safiestela;;2014;April;13/8/2014;29/9/2014;92.52;117;121.51;-3.71;115.33;92.52;LE-3;ELITE;Skretting;7.87;0;0;260;24.06;258;30.19;0;0;0;6.13;5.7;1.28;1.38;2;0;0;0.62;0.62;0.5;8.49;0.03;80-90;Feed Type 2015;;Unchecked;;0;0;20.34;0;0;0;0;2;5.87;2.22;1.42;895;;
Aveiro;AQUACRIA;T06B;SE1304L;Sole;Safiestela;;2014;April;13/8/2014;29/9/2014;97.28;121;125.95;-3.93;119.61;97.28;LE-3;ELITE;Skretting;7.87;0;0;260;25.29;260;31.46;0;0;0;6.17;5.81;1.28;1.36;0;0;0;0.59;0.6;0.46;8.49;0.03;80-90;Feed Type 2015;;Unchecked;;0;0;20.34;0;0;0;0;2;3.87;1.47;1.33;895;;
Aveiro;AQUACRIA;N22A;SE1211L;Sole;Safiestela;;2012;April;26/8/2014;29/9/2014;215;240;238.26;0.73;232.61;215;LE-3;ELITE;Skretting;194.4;0;0;11289;2427.14;6030;1447.2;0;1097.25;0;117.32;72.75;1.66;2.67;122;0;0;-2.52;-4.31;0.32;117.2;0.03;S ;Feed Type 2015;;Unchecked;;0;0;20.48;0;2;0;0;2;553.73;7.66;3.53;716;;
Aveiro;AQUACRIA;N24A;SE1211L;Sole;Safiestela;;2012;April;26/8/2014;29/9/2014;305;330;321.3;2.71;319.25;305;LE-5;ELITE;Skretting;257.3;0;0;12820;3910.1;6753;2228.49;0;1837.59;0;155.98;83.39;1.65;3.09;238;0;0;-2.73;-5.4;0.23;257.3;0.63;M ;Feed Type 2015;;Unchecked;;0;0;20.48;0;2;0;0;2;632.74;8.3;2.53;716;;
Aveiro;AQUACRIA;N25A;SE1304L;Sole;Safiestela;;2014;April;26/8/2014;29/9/2014;155;192;179.75;6.82;172.59;155;LE-3;ELITE;Skretting;343;0;0;12260;1900.3;12215;2345.28;0;0;0;444.98;207.89;0.77;1.65;45;0;0;0.48;0.5;0.63;343;0.03;;Feed Type 2015;;Unchecked;;0;0;20.48;0;0;0;0;2;283.62;2.27;1.04;716;;
Aveiro;AQUACRIA;N31A;SE1304L;Sole;Safiestela;;2014;April;26/8/2014;29/9/2014;81;98;95.49;2.63;90.4;81;LE-2;ELITE;Skretting;489.5;0;0;32014;2593.13;33264;3259.87;0;0;68.33;598.41;345.6;0.82;1.42;65;0;0;0.55;0.62;0.56;457;0;;Feed Type 2015;;Unchecked;;0;0;20.48;0;0;1;0;2;336.89;1;1.13;716;;
Aveiro;AQUACRIA;N32A;SE1304L;Sole;Safiestela;;2014;April;26/8/2014;29/9/2014;89;108;110.3;-2.09;104.57;89;LE-2;ELITE;Skretting;305.5;0;0;13763;1224.91;13660;1475.28;0;0;0;250.37;203.52;1.22;1.5;105;0;0;0.67;0.68;0.57;158.5;0;40-80;Feed Type 2015;;Unchecked;;0;0;20.48;0;0;0;0;2;410.72;2.56;1.89;716;;
Aveiro;AQUACRIA;N32B;SE1304L;Sole;Safiestela;;2014;April;26/8/2014;29/9/2014;60;66;80.8;-18.32;76.25;60;LE-2;ELITE;Skretting;54.9;0;0;2558;153.48;2514;165.92;0;0;0;12.44;38.21;4.41;1.44;44;0;0;1.01;0.94;0.28;51.9;0;0-40;Feed Type 2015;;Unchecked;;0;0;20.48;0;0;0;0;2;135.49;5.11;3.63;716;;
Aveiro;AQUACRIA;N33A;SE1304L;Sole;Safiestela;;2014;April;26/8/2014;29/9/2014;201;197;223.69;-11.93;183.75;201;LE-3;ELITE;Skretting;200.1;0;0;5487;1102.89;9177;1807.87;0;0;462.99;241.99;120.39;0.83;1.66;19;0;0;1.2;2.08;-0.06;200.1;0.03;140-200;Feed Type 2015;;Unchecked;;0;0;20.48;0;0;1;0;2;82.1;0.89;0.69;716;;
Aveiro;AQUACRIA;N34A;SE1304L;Sole;Safiestela;;2014;April;26/8/2014;29/9/2014;107;140;123.68;13.2;118.7;107;LE-3;ELITE;Skretting;395.8;0;0;22511;2408.68;22446;3142.44;0;0;0;733.76;255.66;0.54;1.55;65;0;0;0.42;0.46;0.79;210.5;0.03;;Feed Type 2015;;Unchecked;;0;0;20.48;0;0;0;0;2;295;1.3;0.9;716;;
Aveiro;AQUACRIA;N35A;SE1304L;Sole;Safiestela;;2014;March;26/8/2014;29/9/2014;181;204;204.71;-0.35;197.83;181;LE-3;ELITE;Skretting;319.8;0;0;11567;2093.63;11509;2347.84;0;0;0;254.21;183.2;1.26;1.75;58;0;0;0.42;0.43;0.35;319.8;0.03;;Feed Type 2015;;Unchecked;;0;0;20.48;0;0;0;0;2;146;1.25;1.02;716;;
Aveiro;AQUACRIA;N52A;SE1210L;Sole;Safiestela;;2014;March;26/8/2014;29/9/2014;271;310;295.94;4.75;291.76;271;LE-5;ELITE;Skretting;156.1;0;0;4586;1242.81;4561;1413.91;0;0;0;171.1;87.91;0.91;1.78;25;0;0;0.35;0.36;0.4;156.1;0.63;215-315;Feed Type 2015;;Unchecked;;0;0;20.48;0;0;0;0;2;343.67;6.81;0.86;716;;
Aveiro;AQUACRIA;N53A;SE1210L;Sole;Safiestela;;2014;March;26/8/2014;29/9/2014;117;141;140.91;0.06;133.92;117;LE-3;ELITE;Skretting;545.7;0;0;23606;2761.9;11693;1648.71;0;1539.3;0;426.11;343.32;1.28;1.59;92;0;0;-1.94;-2.65;0.55;333.9;0.03;70-120;Feed Type 2015;;Unchecked;;0;0;20.48;0;2;0;0;2;804.87;6.44;1.34;716;;
Aveiro;AQUACRIA;N54A;SE1210L;Sole;Safiestela;;2014;March;26/8/2014;29/9/2014;66;80;79.05;1.2;76.18;66;LE-2;ELITE;Skretting;506.8;0;0;41794;2758.4;19441;1555.28;0;1619.2;0;416.08;341.81;1.22;1.48;533;0;0;-2.05;-2.71;0.57;470;0;0-70;Feed Type 2015;;Unchecked;;0;0;20.48;0;2;0;0;2;1604.44;7.63;2.55;716;;
Aveiro;AQUACRIA;N55A;SE1210L;Sole;Safiestela;;2014;March;26/8/2014;29/9/2014;105;123;128.56;-4.32;121.82;105;LE-3;ELITE;Skretting;404.6;0;0;16265;1707.83;16151;1986.57;0;0;0;278.75;259.69;1.45;1.56;116;0;0;0.65;0.65;0.47;215.5;0.03;70-120;Feed Type 2015;;Unchecked;;0;0;20.48;0;0;0;0;2;1283.01;7.36;1.67;716;;
Aveiro;AQUACRIA;N62A;SE1308L;Sole;Safiestela;;2014;July;26/8/2014;29/9/2014;74;97;91.86;5.6;91.75;74;LE-2;ELITE;Skretting;405.4;0;0;21443;1586.78;22330;2166.01;0;0;169.1;410.13;292.9;0.99;1.38;34;0;0;0.9;1.04;0.8;374.3;0;;Feed Type 2015;;Unchecked;;0;0;20.48;0;0;1;0;2;71;0.32;0.91;695;;
Aveiro;AQUACRIA;N63A;SE1308L;Sole;Safiestela;;2014;July;26/8/2014;29/9/2014;42;59;58.43;0.98;56.03;42;GEMMA DIAMOND 1.8;GEMMA DIAMOND;Skretting;825.24;0;0;46375;1947.75;46320;2732.88;0;0;0;785.13;647.56;1.05;1.27;56;0;0;1.05;1.08;1;632.04;0;;Feed Type 2015;;Unchecked;;0;0;20.48;0;0;0;0;2;187;0.4;0.94;696;;
Aveiro;AQUACRIA;N64A;SE1306L;Sole;Safiestela;;2014;July;26/8/2014;29/9/2014;72;96;94.91;1.15;89.34;72;LE-2;ELITE;Skretting;378.2;0;0;16026;1153.87;16008;1536.77;0;0;0;382.9;276.28;0.99;1.37;20;0;0;0.83;0.86;0.85;348.3;0;;Feed Type 2015;;Unchecked;;0;0;20.48;0;0;0;0;2;107;0.66;0.99;695;;
Aveiro;AQUACRIA;N65A;SE1306L;Sole;Safiestela;;2014;July;26/8/2014;29/9/2014;35;51;49.22;3.62;47.75;35;GEMMA DIAMOND 1.8;GEMMA DIAMOND;Skretting;437;0;0;27628;966.98;27528;1403.93;0;0;0;436.95;347.48;1;1.26;103;0;0;1.1;1.14;1.11;330.2;0;;Feed Type 2015;;Unchecked;;0;0;20.48;0;0;0;0;2;308;1.11;0.9;696;;
Aveiro;AQUACRIA;P1A;CM1304L;Sole;Cupimar;;2013;April;26/8/2014;29/9/2014;260;287;289.47;-0.85;284.03;260;EFICO Sigma 574 4,5mm;EFICO Sigma;Biomar;140.1;0;0;3563;926.38;3522;1010.81;0;0;0;84.43;73.97;1.66;1.89;41;0;0;0.43;0.43;0.29;79.7;1.73;;Feed Type 2015;;Unchecked;;0;0;20.48;0;0;0;0;2;309.78;8.5;3.32;716;;
Aveiro;AQUACRIA;P1B;SS1204L;Sole;Stolt Sea Farm;;2012;April;26/8/2014;29/9/2014;312;348;350.76;-0.79;347.23;312;EFICO Sigma 574 4,5mm;EFICO Sigma;Biomar;123.8;0;0;2140;667.68;2130;741.24;0;0;0;73.56;71.92;1.68;1.72;11;0;0;0.52;0.52;0.32;71.7;1.73;;Feed Type 2015;;Unchecked;;0;0;20.48;0;0;0;0;2;202.27;7.72;2.68;716;;YES
Aveiro;AQUACRIA;P2A;CM1304L;Sole;Cupimar;;2013;April;26/8/2014;29/9/2014;317;340;345.31;-1.54;342.9;317;EFICO Sigma 574 4,5mm;EFICO Sigma;Biomar;122;0;0;2893;917.08;2860;972.4;0;0;0;55.32;63.61;2.21;1.92;34;0;0;0.38;0.38;0.21;67.7;1.73;;Feed Type 2015;;Unchecked;;0;0;20.48;0;0;0;0;2;276.73;9.28;2.95;716;;
Aveiro;AQUACRIA;P2B;SS1204L;Sole;Stolt Sea Farm;;2012;April;26/8/2014;29/9/2014;375;403;408.34;-1.31;410.45;375;EFICO Sigma 574 4,5mm;EFICO Sigma;Biomar;98.2;0;0;1694;635.25;1681;677.44;0;0;0;42.19;54.72;2.33;1.79;13;0;0;0.44;0.44;0.21;59.3;1.73;;Feed Type 2015;;Unchecked;;0;0;20.48;0;0;0;0;2;158.63;7.68;2.42;716;;YES
Aveiro;AQUACRIA;P3A;CM1304L;Sole;Cupimar;;2013;April;26/8/2014;29/9/2014;403;418;431.71;-3.18;435.69;403;EFICO Sigma 574 4,5mm;EFICO Sigma;Biomar;177.2;0;0;3311;1334.33;3261;1363.1;0;0;0;28.77;86.45;6.16;2.05;51;0;0;0.39;0.38;0.11;104.9;1.73;;Feed Type 2015;;Unchecked;;0;0;20.48;0;0;0;0;2;295.65;8.74;2.52;716;;
Aveiro;AQUACRIA;P3B;SS1204L;Sole;Stolt Sea Farm;;2012;April;26/8/2014;29/9/2014;374;425;407.16;4.38;409.09;374;EFICO Sigma 574 4,5mm;EFICO Sigma;Biomar;54.1;0;0;941;351.93;928;394.4;0;0;0;42.47;27.7;1.27;1.95;13;0;0;0.43;0.44;0.38;33.8;1.73;;Feed Type 2015;;Unchecked;;0;0;20.48;0;0;0;0;2;93.05;8.12;2.31;716;;YES
Aveiro;AQUACRIA;S21A;SE1211L;Sole;Safiestela;;2012;April;26/8/2014;29/9/2014;243;267;261.47;2.11;257.69;243;LE-3;ELITE;Skretting;235.4;0;0;9816;2385.29;9739;2600.31;0;0;0;215.03;124.35;1.09;1.89;80;0;0;0.28;0.28;0.28;144.6;0.03;S ;Feed Type 2015;;Unchecked;;0;0;20.48;0;0;0;0;2;753.93;7.43;2.86;716;;YES
Aveiro;AQUACRIA;S23A;SS1204L;Sole;Stolt Sea Farm;;2012;April;26/8/2014;29/9/2014;317;350;331.79;5.49;330.54;317;LE-5;ELITE;Skretting;173.5;0;0;7910;2507.47;7780;2723;0;0;0;215.53;64.13;0.8;2.71;136;0;0;0.2;0.2;0.29;173.5;0.63;55-90;Feed Type 2015;;Unchecked;;0;0;20.48;0;0;0;0;2;1119.91;11.48;2.39;716;;YES
Aveiro;AQUACRIA;S24A;SS1204L;Sole;Stolt Sea Farm;;2012;April;26/8/2014;29/9/2014;320;345;341.93;0.9;340.03;320;LE-5;ELITE;Skretting;308.8;0;0;9489;3036.48;9305;3210.23;0;0;0;173.75;127.5;1.78;2.42;191;0;0;0.29;0.29;0.22;308.8;0.63;M ;Feed Type 2015;;Unchecked;;0;0;20.48;0;0;0;0;2;1601.91;13.08;2.62;695;;YES
Aveiro;AQUACRIA;S33A;CM1304L;Sole;Cupimar;;2013;April;26/8/2014;29/9/2014;467;472;478.44;-1.35;465.16;467;LE-5;ELITE;Skretting;48;0;0;735;343.25;1787;843.46;297.58;0;806.23;-8.43;-20.65;-5.69;-2.32;10;0;0;-20.12;-6.05;0.03;48;0.63;415-615;Feed Type 2015;;Unchecked;;0;0;20.48;0;0;2;6;2;322.92;13.1;1.96;572;;
Aveiro;AQUACRIA;S33B;CM1304L;Sole;Cupimar;;2013;April;26/8/2014;29/9/2014;356;361;365.98;-1.36;353.42;356;LE-5;ELITE;Skretting;59.8;0;0;2698;960.49;5106;1843.27;6.31;0;880.89;8.2;-30.51;7.3;-1.96;18;0;0;14.06;-3.64;0.04;59.8;0.63;315-415;Feed Type 2015;;Unchecked;;0;0;20.48;0;0;1;1;2;676.03;13.47;2.44;572;;
Aveiro;AQUACRIA;S34A;SE1304L;Sole;Safiestela;;2014;April;26/8/2014;29/9/2014;145;184;172.93;6.4;164.83;145;LE-3;ELITE;Skretting;312.8;0;0;9985;1447.83;9949;1830.62;0;0;0;382.79;192.07;0.82;1.63;36;0;0;0.56;0.6;0.7;312.8;0.03;110-140;Feed Type 2015;;Unchecked;;0;0;20.48;0;0;0;0;2;169.29;1.67;0.86;695;;
Aveiro;AQUACRIA;S42A;CM1304L;Sole;Cupimar;;2013;April;26/8/2014;29/9/2014;122;140;137.72;1.66;133.38;122;LE-2;ELITE;Skretting;239.3;0;0;11865;1447.53;14126;1977.64;0;0;315.54;214.57;121.06;1.12;1.98;288;0;0;1.02;1.53;0.4;112.4;0;70-155;Feed Type 2015;;Unchecked;;0;0;20.48;0;0;2;0;2;2612.94;16.76;7.24;716;;
Aveiro;AQUACRIA;S44A;SS1204L;Sole;Stolt Sea Farm;;2012;April;26/8/2014;29/9/2014;213;243;240.99;0.83;235.08;213;LE-3;ELITE;Skretting;292.8;0;0;8479;1806.03;8565;2081.3;0;0;58.37;216.9;149.06;1.35;1.96;135;0;0;0.56;0.63;0.39;154.7;0.03;215-315;Feed Type 2015;;Unchecked;;0;0;20.48;0;0;1;0;2;1455.34;13.65;3.43;695;;YES
Aveiro;AQUACRIA;S52A;SE1210L;Sole;Safiestela;;2014;March;26/8/2014;29/9/2014;100;135;124.15;8.74;116.95;100;LE-3;ELITE;Skretting;524.1;0;0;20616;2061.6;20556;2775.06;0;0;0;713.46;342.42;0.73;1.53;62;0;0;0.64;0.69;0.88;284;0.03;70-120;Feed Type 2015;;Unchecked;;0;0;20.48;0;0;0;0;2;1141.07;5.26;1.43;716;;
Aveiro;AQUACRIA;S54A;CM1304L;Sole;Cupimar;;2013;April;26/8/2014;29/9/2014;261;282;278.29;1.33;280.56;261;LE-5;ELITE;Skretting;214.5;0;0;10824;2825.06;7893;2225.83;694.35;1637.22;1600.31;132.02;120.65;1.62;1.78;45;0;0;0.16;-1.27;0.23;214.5;0.63;215-315;Feed Type 2015;;Unchecked;;0;0;20.48;0;1;4;6;2;1437;12.9;3.38;675;;
Aveiro;AQUACRIA;S62A;SS1204L;Sole;Stolt Sea Farm;;2012;April;26/8/2014;29/9/2014;286;324;321.11;0.9;316.31;286;LE-5;ELITE;Skretting;67.9;0;0;1379;394.39;1363;441.61;0;0;0;47.22;36.74;1.44;1.85;16;0;0;0.48;0.48;0.37;67.9;0.63;M ;Feed Type 2015;;Unchecked;;0;0;20.48;0;0;0;0;2;890.08;11.02;2.68;695;;YES
Aveiro;AQUACRIA;S62B;SE1210L;Sole;Safiestela;;2014;March;26/8/2014;29/9/2014;151;186;168.67;10.27;163.6;151;LE-3;ELITE;Skretting;235.2;0;0;23488;3546.69;8626;1604.44;0;1638.7;0;-303.55;-496.77;-0.77;-0.47;18;0;0;1.81;1.28;0.61;235.2;0.03;120-180;Feed Type 2015;;Unchecked;;0;0;20.48;0;2;0;0;2;689.73;5.24;1.58;695;;
Aveiro;AQUACRIA;S65A;SS1204L;Sole;Stolt Sea Farm;;2012;April;26/8/2014;29/9/2014;551;585;582.6;0.41;577.31;551;LE-5;ELITE;Skretting;125;0;0;938;516.84;2313;1353.11;0;0;759.78;76.49;58.7;1.63;2.13;33;0;0;4.63;5.94;0.18;125;0.63;615-815;Feed Type 2015;;Unchecked;;0;0;20.48;0;0;1;0;2;415.14;11.23;1.71;716;;YES
Aveiro;AQUACRIA;S55A;SE1210L;Sole;Safiestela;;2014;March;28/8/2014;29/9/2014;207.45;249;237.93;4.65;230.76;207.45;LE-3;ELITE;Skretting;218.1;0;0;5854;1214.41;5828;1451.17;0;0;0;236.76;130.46;0.92;1.67;27;0;0;0.51;0.53;0.57;122.5;0.03;180-215;Feed Type 2015;;Unchecked;;0;0;20.47;0;0;1;0;1;451.5;6.46;1.1;654;;
Aveiro;AQUACRIA;S32A;CM1304L;Sole;Cupimar;;2013;April;29/8/2014;29/9/2014;184.86;198;196.99;0.51;194.45;184.86;LE-3;ELITE;Skretting;265.8;0;0;17426;3221.37;20787;4115.83;0;0;694.15;200.31;126.52;1.33;2.1;216;0;0;1.05;1.54;0.22;265.8;0.03;155-215;Feed Type 2015;;Unchecked;;0;0;20.45;0;0;2;0;1;3427.39;15.06;4.91;654;;
Aveiro;AQUACRIA;S35A;SE1304L;Sole;Safiestela;;2014;April;29/8/2014;29/9/2014;83.06;104;97.04;7.17;93.76;83.06;LE-3;ELITE;Skretting;476.1;0;0;32983;2739.57;32858;3417.23;0;0;0;677.66;341.2;0.7;1.4;125;0;0;0.5;0.53;0.73;243;0.03;;Feed Type 2015;;Unchecked;;0;0;20.45;0;0;1;0;1;400.49;1.2;1;633;;
Aveiro;AQUACRIA;S42B;CM1304L;Sole;Cupimar;;2013;April;29/8/2014;29/9/2014;52.98;100;74.22;34.73;95.68;52.98;LE-2;ELITE;Skretting;15.3;0;0;657;34.81;1102;110.2;0;0;62.51;12.88;8.12;1.19;1.88;66;0;0;4.42;6.74;2.05;14.4;0;0-70;Feed Type 2015;;Unchecked;;0;0;20.45;0;0;3;0;1;279.41;17.96;8.82;593;;
Aveiro;AQUACRIA;S45A;CM1304L;Sole;Cupimar;;2013;April;29/8/2014;29/9/2014;260.83;297;288.51;2.94;284;260.83;LE-5;ELITE;Skretting;231.7;0;0;6277;1637.23;6214;1845.56;0;0;0;208.33;127.55;1.11;1.82;63;0;0;0.43;0.44;0.42;231.7;0.63;215-315;Feed Type 2015;;Unchecked;;0;0;20.45;0;0;1;0;1;887.77;13.45;3.22;633;;
Aveiro;AQUACRIA;N33B;SE1304L;Sole;Safiestela;;2014;April;5/9/2014;29/9/2014;117.01;131;136.07;-3.73;130.87;117.01;LE-2;ELITE;Skretting;101.2;0;0;4955;579.78;4937;646.75;0;0;0;66.96;66.32;1.51;1.53;19;0;0;0.69;0.69;0.47;66.2;0;80-90;Feed Type 2015;;Unchecked;;0;0;20.48;0;0;1;0;1;84.61;1.68;1.29;452;;
Aveiro;AQUACRIA;S31A;SE1207L;Sole;Safiestela;;2013;August;5/9/2014;29/9/2014;50;80;58.65;36.4;62.72;50;LE-2;ELITE;Skretting;139.2;0;0;7890;394.5;17539;1403.12;0;0;602.24;406.38;103.31;0.34;1.35;100;0;0;1.81;5.76;1.96;121.7;0;0-70;Feed Type 2015;;Unchecked;;0;0;20.48;0;0;6;0;1;1131.63;6.58;4.3;514;;
Aveiro;AQUACRIA;S41A;SE1207L;Sole;Safiestela;;2013;August;5/9/2014;29/9/2014;104.66;124;121.37;2.17;121.07;104.66;LE-2;ELITE;Skretting;318.7;0;0;15152;1585.81;21151;2622.72;0;0;758.38;278.53;216.56;1.14;1.47;43;0;0;2.4;2.94;0.71;203.2;0;70-155;Feed Type 2015;;Unchecked;;0;0;20.48;0;0;3;0;1;2458.84;6.55;4.25;514;;
Aveiro;AQUACRIA;N21A;SE1309L;Sole;Safiestela;;2014;September;8/9/2014;29/9/2014;49.29;59;57.32;2.93;56.03;49.29;LE-2;ELITE;Skretting;145.9;0;0;16938;834.87;16912;997.81;0;0;0;162.93;112.71;0.9;1.29;26;0;0;0.76;0.78;0.86;130.9;0;;Feed Type 2015;;Unchecked;;0;0;20.43;0;0;0;0;1;26;0.15;0.9;431;;
Aveiro;AQUACRIA;N23A;SE1309L;Sole;Safiestela;;2014;September;8/9/2014;29/9/2014;69.6;77;78.07;-1.37;76.05;69.6;LE-2;ELITE;Skretting;123.2;0;0;14059;978.51;14047;1081.62;0;0;0;103.11;89.77;1.19;1.37;12;0;0;0.57;0.57;0.48;94.7;0;;Feed Type 2015;;Unchecked;;0;0;20.43;0;0;0;0;1;12;0.09;1.19;452;;
Aveiro;AQUACRIA;S22A;SE1309L;Sole;Safiestela;;2014;September;9/9/2014;29/9/2014;26.9;31;30.94;0.19;29.94;26.9;LE-2;ELITE;Skretting;185.14;0;0;34051;915.97;39467;1223.48;0;0;118.65;188.86;147.02;0.98;1.26;261;0;0;1.42;1.6;0.71;93.2;0;;Feed Type 2015;;Unchecked;;0;0;20.43;0;0;1;0;1;261;0.66;0.98;411;;
Aveiro;AQUACRIA;N12A;SE1210L;Sole;Safiestela;;2014;March;10/9/2014;29/9/2014;149.95;175;163.33;7.15;159.37;149.95;LE-3;ELITE;Skretting;57.4;0;0;3799;569.66;3794;663.95;0;0;0;94.29;34.99;0.61;1.64;6;0;0;0.49;0.51;0.81;33.6;0.03;120-180;Feed Type 2015;;Unchecked;;0;0;20.42;0;0;0;0;2;241.68;5.99;1.3;411;;
Aveiro;AQUACRIA;N12B;SE1211L;Sole;Safiestela;;2012;April;10/9/2014;29/9/2014;214.18;229;228.18;0.36;224.46;214.18;LE-3;ELITE;Skretting;42.8;0;0;2494;534.16;2481;568.15;0;0;0;33.98;22.72;1.26;1.88;13;0;0;0.41;0.41;0.35;42.8;0.03;S ;Feed Type 2015;;Unchecked;;0;0;20.42;0;0;0;0;2;223.45;7.53;3.68;411;;
Aveiro;AQUACRIA;N12C;SE1304L;Sole;Safiestela;;2014;April;10/9/2014;29/9/2014;123.13;139;135.55;2.55;131.75;123.13;LE-2;ELITE;Skretting;57.6;0;0;4296;528.97;4291;596.45;0;0;0;67.48;36.37;0.85;1.58;5;0;0;0.54;0.55;0.64;46;0;80-90;Feed Type 2015;;Unchecked;;0;0;20.42;0;0;0;0;2;65.93;1.51;1.12;411;;
Aveiro;AQUACRIA;N13A;SE1210L;Sole;Safiestela;;2014;March;10/9/2014;29/9/2014;152.46;180;169.71;6.06;164.66;152.46;LE-3;ELITE;Skretting;252.9;0;0;12990;1980.46;12955;2331.9;0;0;0;351.44;152.71;0.72;1.66;37;0;0;0.62;0.65;0.87;252.9;0.03;120-180;Feed Type 2015;;Unchecked;;0;0;20.42;0;0;0;0;2;555.66;5.77;0.81;411;;
